bf_cc,bf_bb,bf_qx,bf_zf,cc_bb,cc_qx,cc_zf,bb_qx,bb_zf,qx_zf
-224.0,-180.0,314.75,-448.0,247.0,741.75,-21.0,568.75,-194.0,-582.78
-234.0,-190.0,301.76,-458.0,247.0,738.76,-21.0,554.76,-205.0,-571.0
-235.0,-191.0,299.76,-459.0,247.0,737.76,-21.0,554.76,-204.0,-578.02
-263.0,-219.0,269.77,-487.0,247.0,735.77,-21.0,550.77,-206.0,-580.02
-261.0,-217.0,268.77,-485.0,247.0,732.77,-21.0,553.77,-200.0,-593.06
-237.0,-192.0,291.77,-460.0,236.0,719.77,-32.0,551.77,-200.0,-574.01
-166.0,-121.0,362.77,-464.0,236.0,719.77,-107.0,544.77,-282.0,-649.01
-134.0,-94.0,379.72,-427.0,231.0,704.72,-102.0,519.72,-287.0,-600.0
-68.0,-33.0,282.0,-361.0,226.0,541.0,-102.0,378.0,-265.0,-542.68
-37.0,-2.0,311.02,-340.0,226.0,539.02,-112.0,353.02,-298.0,-488.0
-35.0,-5.0,307.98,-383.0,221.0,533.98,-157.0,347.98,-343.0,-533.0
-35.0,-5.0,816.99,-383.0,221.0,1042.99,-157.0,838.99,-361.0,-533.0
-35.0,-140.0,300.95,-383.0,86.0,526.95,-157.0,531.95,-152.0,-677.48
-35.0,-140.0,620.98,-383.0,86.0,846.98,-157.0,851.98,-152.0,-677.49
-98.0,-203.0,292.46,-401.0,86.0,581.46,-112.0,627.46,-66.0,-634.51
-347.0,-203.0,292.46,-406.0,524.0,1019.46,321.0,576.46,-122.0,-644.52
-319.0,-175.0,318.44,-368.0,524.0,1017.44,331.0,574.44,-112.0,-627.5
-319.0,-175.0,317.44,-293.0,524.0,1016.44,406.0,573.44,-37.0,-437.41
-290.0,-146.0,338.42,-264.0,524.0,1008.42,406.0,565.42,-37.0,-439.42
-301.0,-157.0,320.4,-275.0,524.0,1001.4,406.0,558.4,-37.0,-441.42
-303.0,-159.0,311.38,-277.0,524.0,994.38,406.0,551.38,-37.0,-441.43
-303.0,-159.0,310.38,-332.0,524.0,993.38,351.0,550.38,-92.0,-498.43
-368.0,-224.0,244.37,-397.0,524.0,992.37,351.0,549.37,-92.0,-498.44
-287.0,-143.0,324.35,-316.0,524.0,991.35,351.0,548.35,-92.0,-500.44
-441.0,-297.0,168.32,-470.0,524.0,989.32,351.0,546.32,-92.0,-504.4
-395.0,-304.0,160.32,-422.0,472.0,936.32,354.0,545.32,-37.0,-449.4
-236.0,-145.0,317.29,-263.0,472.0,934.29,354.0,543.29,-37.0,-451.41
-480.0,-389.0,73.29,-507.0,472.0,934.29,354.0,543.29,-37.0,-451.41
-480.0,-389.0,74.28,-507.0,472.0,935.28,354.0,544.28,-37.0,-451.41
-242.0,-151.0,310.26,-274.0,472.0,933.26,349.0,542.26,-42.0,-459.41
-367.0,-276.0,184.26,-419.0,472.0,932.26,329.0,541.26,-62.0,-482.41
-418.0,-327.0,133.25,-470.0,472.0,932.25,329.0,541.25,-62.0,-483.41
-275.0,-184.0,275.25,-327.0,472.0,931.25,329.0,540.25,-62.0,-485.41
-369.0,-278.0,180.24,-426.0,472.0,930.24,324.0,539.24,-67.0,-493.41
-275.0,-184.0,273.23,-332.0,472.0,929.23,324.0,538.23,-67.0,-496.41
-476.0,-374.0,82.22,-522.0,317.0,773.22,169.0,537.22,-67.0,-497.41
-476.0,-374.0,82.21,-517.0,317.0,773.21,174.0,537.21,-62.0,-494.41
-528.0,-426.0,29.21,-569.0,317.0,772.21,174.0,536.21,-62.0,-497.41
-248.0,-146.0,309.21,-294.0,317.0,772.21,169.0,536.21,-67.0,-502.42
-250.0,-148.0,307.21,-296.0,317.0,772.21,169.0,536.21,-67.0,-507.42
-253.0,-151.0,304.21,-294.0,317.0,772.21,174.0,536.21,-62.0,-503.42
-254.0,-152.0,310.3,-300.0,317.0,779.3,169.0,543.3,-67.0,-511.42
-542.0,-440.0,16.2,-588.0,317.0,773.2,169.0,537.2,-67.0,-514.42
-281.0,-179.0,277.2,-312.0,317.0,773.2,184.0,537.2,-52.0,-501.43
-282.0,-180.0,276.2,-308.0,165.0,621.2,37.0,537.2,-47.0,-500.42
-284.0,-182.0,274.2,-315.0,165.0,621.2,32.0,537.2,-52.0,-510.42
-285.0,-183.0,279.3,-311.0,165.0,627.3,37.0,543.3,-47.0,-508.42
-287.0,-185.0,277.3,-308.0,165.0,627.3,42.0,543.3,-42.0,-503.42
-288.0,-186.0,421.91,-304.0,165.0,772.91,47.0,688.91,-37.0,-501.42
-289.0,-187.0,448.8,-305.0,165.0,800.8,47.0,716.8,-37.0,-502.42
-293.0,-191.0,393.2,-309.0,165.0,749.2,47.0,665.2,-37.0,-505.42
-294.0,-192.0,392.2,-335.0,165.0,749.2,22.0,665.2,-62.0,-560.42
-294.0,-192.0,392.2,-340.0,165.0,749.2,17.0,665.2,-67.0,-567.42
-298.0,-196.0,388.2,-349.0,165.0,749.2,12.0,665.2,-72.0,-575.42
-247.0,-197.0,444.48,-340.0,158.0,799.48,15.0,681.48,-103.0,-568.42
-248.0,-198.0,477.41,-351.0,158.0,833.41,5.0,756.41,-72.0,-581.43
-269.0,-219.0,449.39,-372.0,158.0,826.39,5.0,749.39,-72.0,-583.43
-270.0,-146.0,364.2,-363.0,232.0,742.2,15.0,665.2,-62.0,-576.43
-271.0,-148.0,411.72,-364.0,231.0,790.72,15.0,713.72,-62.0,-607.03
-274.0,-151.0,423.14,-372.0,231.0,805.14,10.0,728.14,-67.0,-763.2
-276.0,-141.0,419.68,-374.0,243.0,803.68,10.0,726.68,-67.0,-763.2
-278.0,-143.0,417.68,-376.0,243.0,803.68,10.0,726.68,-67.0,-614.07
-279.0,-154.0,458.47,-372.0,233.0,845.47,15.0,768.47,-62.0,-650.45
-280.0,-145.0,457.47,-373.0,243.0,845.47,15.0,819.47,-11.0,-650.45
-282.0,-157.0,383.2,-375.0,233.0,773.2,15.0,747.2,-11.0,-652.45
-132.0,-158.0,381.2,-376.0,68.0,607.2,-150.0,746.2,-11.0,-653.45
-134.0,-156.0,379.2,-353.0,72.0,607.2,-125.0,745.2,13.0,-629.48
-137.0,-163.0,376.2,-356.0,68.0,607.2,-125.0,745.2,13.0,-632.49
-138.0,-155.0,375.2,-357.0,77.0,607.2,-125.0,745.2,13.0,-632.5
-139.0,-166.0,274.5,-358.0,67.0,507.5,-125.0,635.5,3.0,-621.34
-140.0,-167.0,373.2,-359.0,67.0,607.2,-125.0,734.2,2.0,-614.08
-142.0,-170.0,289.3,-361.0,66.0,525.3,-125.0,652.3,2.0,-616.09
-144.0,-172.0,253.09,-363.0,66.0,491.09,-125.0,618.09,2.0,-590.64
-145.0,-173.0,286.3,-364.0,66.0,525.3,-125.0,652.3,2.0,-559.62
-145.0,-174.0,286.3,-364.0,65.0,525.3,-125.0,652.3,2.0,-590.65
-146.0,-175.0,285.3,-365.0,65.0,525.3,-125.0,652.3,2.0,-592.65
-224.0,-177.0,283.3,-492.0,214.0,674.3,-101.0,652.3,-123.0,-698.67
-225.0,-178.0,248.06,-493.0,214.0,640.06,-101.0,522.06,-219.0,-698.67
-226.0,-179.0,246.06,-494.0,214.0,639.06,-101.0,618.06,-122.0,-684.02
-227.0,-180.0,245.06,-495.0,214.0,639.06,-101.0,520.06,-220.0,-627.23
-227.0,-180.0,245.06,-440.0,214.0,639.06,-46.0,520.06,-165.0,-478.01
-227.0,-180.0,245.06,-445.0,214.0,639.06,-51.0,520.06,-170.0,-579.24
-122.0,-75.0,350.06,-335.0,214.0,639.06,-46.0,520.06,-165.0,-574.24
-124.0,-77.0,348.06,-272.0,214.0,639.06,19.0,520.06,-100.0,-509.25
-126.0,-79.0,409.48,-279.0,214.0,702.48,14.0,698.48,10.0,-514.25
-137.0,-79.0,408.48,-274.0,214.0,701.48,19.0,697.48,15.0,-564.0
-139.0,-81.0,405.46,-271.0,214.0,700.46,24.0,701.46,25.0,-560.01
-140.0,-82.0,403.46,-282.0,214.0,699.46,14.0,700.46,15.0,-519.19
-141.0,-83.0,402.46,-273.0,214.0,699.46,24.0,695.46,20.0,-511.2
-143.0,-85.0,400.46,-280.0,214.0,699.46,19.0,695.46,15.0,-516.21
-143.0,-85.0,400.46,-275.0,214.0,699.46,24.0,695.46,20.0,-515.19
-147.0,-89.0,396.46,-284.0,214.0,699.46,19.0,695.46,15.0,-564.0
-147.0,-194.0,396.46,-284.0,109.0,699.46,19.0,700.46,20.0,-564.01
-150.0,-197.0,393.46,-287.0,109.0,699.46,19.0,700.46,20.0,-564.0
-151.0,-198.0,392.46,-288.0,109.0,699.46,19.0,695.46,15.0,-564.01
-163.0,-211.0,380.46,-300.0,108.0,699.46,19.0,695.46,15.0,-566.0
-142.0,-212.0,263.01,-301.0,109.0,584.01,20.0,579.01,15.0,-564.0
-144.0,-214.0,377.46,-308.0,109.0,700.46,15.0,700.46,15.0,-569.0
-145.0,-215.0,375.45,-309.0,109.0,699.45,15.0,699.45,15.0,-569.0
-146.0,-216.0,374.45,-315.0,109.0,699.45,10.0,699.45,10.0,-574.0
-148.0,-218.0,207.19,-317.0,109.0,534.19,10.0,534.19,10.0,-514.36
-148.0,-218.0,339.13,-307.0,109.0,666.13,20.0,666.13,20.0,-514.19
-151.0,-115.0,336.12,-390.0,215.0,666.12,-60.0,554.12,-172.0,-594.19
-152.0,-116.0,335.12,-391.0,215.0,666.12,-60.0,554.12,-172.0,-594.19
-154.0,-118.0,331.11,-263.0,215.0,664.11,70.0,552.11,-42.0,-464.19
-155.0,-119.0,330.1,-264.0,215.0,664.1,70.0,664.1,70.0,-464.19
-157.0,-121.0,326.11,-266.0,215.0,662.11,70.0,657.11,65.0,-464.19
-186.0,-54.0,342.57,-272.0,283.0,679.57,65.0,442.57,-172.0,-469.2
-188.0,-51.0,473.85,-204.0,288.0,812.85,135.0,574.85,-103.0,-401.2
-432.0,-295.0,315.97,-448.0,288.0,898.97,135.0,661.97,-102.0,-559.61
-432.0,-258.0,313.98,-453.0,325.0,896.98,130.0,593.98,-173.0,-565.62
-432.0,-248.0,313.98,-458.0,335.0,896.98,125.0,593.98,-178.0,-570.62
-432.0,-182.0,147.64,-458.0,401.0,730.64,125.0,427.64,-178.0,-571.64
-432.0,-182.0,164.28,-458.0,401.0,747.28,125.0,444.28,-178.0,-571.64
-432.0,-182.0,164.28,-443.0,401.0,747.28,140.0,444.28,-163.0,-556.64
-432.0,-182.0,190.26,-443.0,401.0,773.26,140.0,470.26,-163.0,-557.64
-432.0,-182.0,215.22,-443.0,401.0,798.22,140.0,495.22,-163.0,-559.66
-380.0,-183.0,370.61,-454.0,387.0,940.61,116.0,651.61,-173.0,-569.66
-380.0,-183.0,370.61,-449.0,387.0,940.61,121.0,650.61,-169.0,-564.66
-151.0,46.0,498.53,-225.0,387.0,839.53,116.0,550.53,-173.0,-570.67
-154.0,43.0,495.53,-223.0,387.0,839.53,121.0,545.53,-173.0,-565.68
-156.0,41.0,594.6,-225.0,387.0,940.6,121.0,602.6,-217.0,-718.53
-157.0,40.0,591.6,-226.0,387.0,938.6,121.0,644.6,-173.0,-719.53
-158.0,39.0,590.6,-227.0,387.0,938.6,121.0,644.6,-173.0,-606.65
-158.0,39.0,590.6,-187.0,387.0,938.6,161.0,649.6,-128.0,-568.67
-159.0,38.0,588.6,-188.0,387.0,937.6,161.0,648.6,-128.0,-570.66
-162.0,35.0,579.56,-191.0,387.0,931.56,161.0,642.56,-128.0,-568.67
-162.0,35.0,576.57,-136.0,387.0,928.57,216.0,639.57,-73.0,-519.67
-164.0,33.0,571.57,-193.0,387.0,925.57,161.0,636.57,-128.0,-575.22
-120.0,32.0,568.57,-144.0,372.0,908.57,196.0,587.57,-125.0,-531.69
-122.0,30.0,583.6,-146.0,372.0,925.6,196.0,651.6,-78.0,-712.57
-122.0,30.0,583.6,-121.0,372.0,925.6,221.0,651.6,-53.0,-614.79
-123.0,29.0,582.6,-122.0,372.0,925.6,221.0,651.6,-53.0,-616.77
-222.0,-70.0,530.74,-221.0,372.0,972.74,221.0,698.74,-53.0,-618.84
-189.0,-37.0,563.74,-68.0,372.0,972.74,341.0,698.74,67.0,-503.84
-192.0,-89.0,560.74,-221.0,323.0,972.74,191.0,698.74,-83.0,-653.84
-193.0,-90.0,560.61,-222.0,323.0,973.61,191.0,699.61,-83.0,-655.86
-195.0,-92.0,662.55,-224.0,323.0,1077.55,191.0,803.55,-83.0,-655.86
-123.0,-105.0,598.84,-185.0,269.0,972.84,189.0,765.84,-18.0,-655.86
-173.0,-155.0,548.83,-235.0,269.0,972.83,189.0,766.83,-17.0,-677.82
-181.0,-173.0,541.82,-243.0,259.0,973.82,189.0,766.82,-18.0,-649.84
-167.0,-159.0,555.81,-229.0,259.0,973.81,189.0,766.81,-18.0,-649.84
-168.0,-160.0,554.81,-220.0,259.0,973.81,199.0,767.81,-7.0,-637.82
-169.0,-161.0,555.17,-221.0,259.0,975.17,199.0,769.17,-7.0,-637.82
-172.0,-164.0,551.18,-224.0,259.0,974.18,199.0,768.18,-7.0,-638.82
-172.0,-164.0,551.18,-224.0,259.0,974.18,199.0,768.18,-7.0,-638.82
-174.0,-166.0,547.15,-226.0,259.0,972.15,199.0,765.15,-8.0,-641.19
-177.0,-159.0,544.15,-229.0,269.0,972.15,199.0,765.15,-8.0,-644.19
-179.0,-171.0,541.14,-231.0,259.0,971.14,199.0,764.14,-8.0,-646.19
-175.0,-172.0,540.13,-232.0,233.0,945.13,173.0,759.13,-13.0,-647.19
-177.0,-164.0,537.12,-234.0,243.0,944.12,173.0,758.12,-13.0,-647.19
-178.0,-165.0,536.12,-235.0,243.0,944.12,173.0,758.12,-13.0,-647.19
-182.0,-169.0,532.13,-239.0,243.0,944.13,173.0,764.13,-7.0,-647.19
-184.0,-181.0,529.12,-241.0,233.0,943.12,173.0,762.12,-8.0,-647.19
-184.0,-171.0,528.1,-286.0,243.0,942.1,128.0,761.1,-53.0,-683.82
-185.0,-182.0,526.1,-287.0,233.0,941.1,128.0,760.1,-53.0,-694.19
-186.0,-173.0,524.09,-243.0,243.0,940.09,173.0,754.09,-13.0,-649.19
-187.0,-189.0,523.07,-244.0,228.0,940.07,173.0,749.07,-18.0,-649.19
-189.0,-191.0,520.07,-246.0,228.0,939.07,173.0,753.07,-13.0,-649.19
-183.0,-192.0,519.07,-247.0,222.0,933.07,167.0,752.07,-14.0,-649.19
-185.0,-194.0,533.58,-249.0,222.0,949.58,167.0,768.58,-14.0,-649.19
-178.0,-197.0,530.57,-252.0,140.0,867.57,85.0,764.57,-18.0,-649.19
-179.0,-198.0,527.55,-228.0,140.0,865.55,110.0,745.55,-10.0,-624.19
-181.0,-200.0,525.55,-230.0,140.0,865.55,110.0,745.55,-10.0,-626.2
-183.0,-192.0,528.42,-232.0,150.0,870.42,110.0,750.42,-10.0,-626.21
-184.0,-193.0,528.53,-208.0,150.0,871.53,135.0,731.53,-5.0,-603.21
-187.0,-201.0,525.53,-176.0,145.0,871.53,170.0,731.53,30.0,-568.23
-188.0,-203.0,520.56,-177.0,144.0,867.56,170.0,727.56,30.0,-570.22
-188.0,-197.0,520.56,-177.0,150.0,867.56,170.0,727.56,30.0,-570.23
-188.0,-197.0,520.56,-177.0,150.0,867.56,170.0,727.56,30.0,-570.23
-130.0,-135.0,578.56,-119.0,154.0,867.56,170.0,727.56,30.0,-572.23
-132.0,88.0,576.56,-121.0,379.0,867.56,170.0,727.56,30.0,-572.24
-191.0,29.0,517.56,-180.0,379.0,867.56,170.0,726.56,29.0,-565.21
-94.0,27.0,516.56,-181.0,359.0,848.56,151.0,722.56,25.0,-574.24
-95.0,26.0,515.56,-127.0,359.0,848.56,206.0,722.56,80.0,-519.25
-95.0,26.0,582.73,-127.0,359.0,915.73,206.0,788.73,79.0,-523.24
-285.0,-164.0,392.73,-317.0,359.0,915.73,206.0,788.73,79.0,-523.24
-224.0,-103.0,453.73,-256.0,359.0,915.73,206.0,672.73,-37.0,-526.24
-179.0,-58.0,500.68,-211.0,359.0,917.68,206.0,790.68,79.0,-529.24
-223.0,-102.0,458.79,-255.0,359.0,919.79,206.0,666.79,-47.0,-532.24
-223.0,-102.0,458.79,-255.0,359.0,919.79,206.0,666.79,-47.0,-532.24
-224.0,-103.0,480.54,-256.0,359.0,942.54,206.0,689.54,-47.0,-718.11
-224.0,-103.0,519.6,-256.0,359.0,981.6,206.0,675.6,-100.0,-720.09
-174.0,-53.0,569.6,-206.0,359.0,981.6,206.0,713.6,-62.0,-721.09
-112.0,-53.0,569.6,-206.0,360.0,982.6,207.0,713.6,-62.0,-614.02
-114.0,-55.0,567.6,-208.0,360.0,982.6,207.0,712.6,-63.0,-614.02
-117.0,181.0,563.6,-211.0,599.0,981.6,207.0,701.6,-73.0,-616.02
-149.0,307.0,531.59,-243.0,757.0,981.59,207.0,701.59,-73.0,-618.0
-150.0,306.0,529.58,-244.0,757.0,980.58,207.0,858.58,85.0,-618.0
-151.0,-222.0,527.58,-245.0,230.0,979.58,207.0,857.58,85.0,-519.93
-152.0,-79.0,366.0,-246.0,374.0,819.0,207.0,717.0,105.0,-521.91
-155.0,-82.0,521.57,-249.0,374.0,977.57,207.0,875.57,105.0,-616.71
-157.0,141.0,519.57,-226.0,599.0,977.57,232.0,509.57,-236.0,-591.71
-144.0,140.0,522.59,-227.0,586.0,968.59,219.0,512.59,-237.0,-593.34
-143.0,140.0,544.0,-226.0,585.0,989.0,219.0,534.0,-236.0,-596.34
-144.0,-41.0,543.0,-227.0,405.0,989.0,219.0,533.0,-237.0,-749.59
-146.0,-43.0,541.0,-144.0,405.0,989.0,304.0,533.0,-152.0,-665.59
-213.0,5.0,474.0,-211.0,520.0,989.0,304.0,533.0,-152.0,-665.59
-213.0,5.0,474.0,-211.0,520.0,989.0,304.0,532.0,-153.0,-664.59
-423.0,-206.0,264.0,-421.0,519.0,989.0,304.0,532.0,-153.0,-666.58
-424.0,-207.0,437.33,-402.0,519.0,1163.33,324.0,706.33,-133.0,-646.58
-437.0,-230.0,424.33,-545.0,509.0,1163.33,194.0,706.33,-263.0,-776.58
-171.0,-230.0,421.31,-415.0,108.0,759.31,-77.0,703.31,-133.0,-649.61
-184.0,-232.0,401.29,-118.0,119.0,752.29,233.0,696.29,177.0,-341.63
-321.0,-303.0,264.29,-345.0,185.0,752.29,143.0,696.29,87.0,-431.63
-342.0,-324.0,251.31,-366.0,185.0,760.31,143.0,697.31,80.0,-438.63
-344.0,-327.0,249.31,-368.0,184.0,760.31,143.0,697.31,80.0,-438.63
-345.0,-144.0,248.31,-369.0,368.0,760.31,143.0,525.31,-92.0,-441.65
-347.0,-146.0,246.31,-371.0,368.0,760.31,143.0,525.31,-92.0,-441.65
-348.0,-147.0,339.9,-372.0,368.0,854.9,143.0,618.9,-93.0,-448.67
-349.0,-148.0,338.9,-343.0,368.0,854.9,173.0,552.9,-129.0,-443.65
-350.0,18.0,337.9,-344.0,535.0,854.9,173.0,618.9,-63.0,-443.65
-353.0,14.0,334.9,-347.0,534.0,854.9,173.0,617.9,-64.0,-445.66
-354.0,13.0,333.9,-348.0,534.0,854.9,173.0,617.9,-64.0,-452.69
-381.0,-14.0,306.9,-425.0,534.0,854.9,123.0,665.9,-66.0,-502.69
-150.0,-21.0,306.9,-425.0,218.0,545.9,-186.0,603.9,-128.0,-510.71
-129.0,0.0,327.9,-354.0,218.0,545.9,-136.0,603.9,-78.0,-460.71
-169.0,-40.0,287.9,-394.0,218.0,545.9,-136.0,603.9,-78.0,-467.73
-169.0,-40.0,287.9,-394.0,218.0,545.9,-136.0,603.9,-78.0,-467.73
-147.0,-40.0,257.9,-394.0,189.0,486.9,-165.0,573.9,-78.0,-476.76
-188.0,-82.0,344.5,-435.0,188.0,614.5,-165.0,701.5,-78.0,-540.13
-188.0,-82.0,344.5,-435.0,188.0,614.5,-165.0,701.5,-78.0,-540.13
-181.0,-75.0,469.0,-428.0,188.0,732.0,-165.0,819.0,-78.0,-657.62
-181.0,-75.0,469.0,-428.0,188.0,732.0,-165.0,819.0,-78.0,-664.64
-204.0,-98.0,481.0,-376.0,188.0,767.0,-90.0,854.0,-3.0,-614.62
-205.0,-99.0,480.0,-457.0,188.0,767.0,-170.0,854.0,-83.0,-694.62
-286.0,-180.0,399.0,-538.0,188.0,767.0,-170.0,854.0,-83.0,-694.62
-287.0,-181.0,398.0,-449.0,188.0,767.0,-80.0,854.0,7.0,-607.6
-388.0,-282.0,364.2,-550.0,188.0,834.2,-80.0,921.2,7.0,-613.63
-388.0,-282.0,342.19,-385.0,188.0,812.19,85.0,899.19,172.0,-451.62
-222.0,-282.0,341.19,-386.0,141.0,764.19,37.0,624.19,-103.0,-451.62
-222.0,-65.0,340.19,-386.0,358.0,763.19,37.0,573.19,-153.0,-458.65
-222.0,-65.0,340.19,-316.0,358.0,763.19,107.0,573.19,-83.0,-388.65
-304.0,-148.0,840.62,-348.0,357.0,1345.62,157.0,1154.62,-34.0,-856.19
-393.0,-237.0,743.6,-437.0,357.0,1337.6,157.0,1146.6,-34.0,-886.2
-393.0,-237.0,479.78,-437.0,357.0,1073.78,157.0,882.78,-34.0,-893.21
-395.0,-239.0,478.78,-439.0,357.0,1074.78,157.0,883.78,-34.0,-916.78
-480.0,-323.0,393.78,-349.0,358.0,1074.78,332.0,717.78,-25.0,-741.79
-481.0,-198.0,643.57,-275.0,484.0,1325.57,407.0,967.57,49.0,-667.8
-482.0,-199.0,713.99,-276.0,484.0,1396.99,407.0,1039.99,50.0,-697.79
-483.0,-54.0,712.99,-277.0,630.0,1396.99,407.0,909.99,-80.0,-697.79
101.0,172.0,680.0,-243.0,466.0,974.0,51.0,848.0,-75.0,-674.0
113.0,-147.0,684.97,-231.0,135.0,966.97,51.0,839.97,-76.0,-703.79
110.0,-150.0,674.94,-234.0,135.0,959.94,51.0,832.94,-76.0,-703.79
110.0,-150.0,715.3,-234.0,135.0,1000.3,51.0,873.3,-76.0,-703.8
107.0,-154.0,712.29,-252.0,134.0,1000.29,36.0,872.29,-92.0,-725.81
106.0,-155.0,709.29,-253.0,134.0,998.29,36.0,870.29,-92.0,-726.81
105.0,189.0,708.28,-254.0,479.0,998.28,36.0,861.28,-101.0,-732.84
105.0,195.0,701.26,-259.0,485.0,991.26,31.0,853.26,-107.0,-740.88
105.0,195.0,495.78,-259.0,485.0,785.78,31.0,647.78,-107.0,-496.69
193.0,-91.0,604.79,-148.0,72.0,767.79,15.0,750.79,-2.0,-710.24
192.0,-92.0,603.79,-144.0,72.0,767.79,20.0,750.79,3.0,-705.24
190.0,302.0,559.24,-146.0,468.0,725.24,20.0,680.24,-25.0,-704.24
172.0,284.0,540.24,-164.0,468.0,724.24,20.0,609.24,-95.0,-425.3
169.0,775.0,524.5,-167.0,962.0,711.5,20.0,596.5,-95.0,-612.73
168.0,-123.0,444.72,-213.0,65.0,632.72,-25.0,593.72,-64.0,-448.36
166.0,-135.0,441.72,-220.0,55.0,631.72,-30.0,592.72,-69.0,-358.23
166.0,-135.0,441.72,-220.0,55.0,631.72,-30.0,592.72,-69.0,-358.23
244.0,-62.0,512.7,-142.0,50.0,624.7,-30.0,584.7,-70.0,-358.23
193.0,-113.0,454.68,-328.0,50.0,617.68,-165.0,577.68,-205.0,-434.76
-33.0,-116.0,444.66,-341.0,356.0,916.66,131.0,615.66,-170.0,-350.0
-34.0,-118.0,434.71,-332.0,355.0,907.71,141.0,561.71,-205.0,-340.01
-34.0,-118.0,427.69,-337.0,355.0,900.69,136.0,554.69,-210.0,-270.0
-37.0,-121.0,417.67,-340.0,355.0,893.67,136.0,597.67,-160.0,-270.0
27.0,-57.0,474.65,-276.0,355.0,886.65,136.0,590.65,-160.0,-270.0
26.0,-58.0,449.67,-592.0,355.0,862.67,-179.0,566.67,-475.0,-585.0
-112.0,-195.0,304.64,-740.0,356.0,855.64,-189.0,529.64,-515.0,-596.0
-45.0,-128.0,364.62,-668.0,356.0,848.62,-184.0,628.62,-404.0,-590.0
-45.0,-129.0,355.61,-668.0,355.0,839.61,-184.0,619.61,-404.0,-591.01
-45.0,-129.0,354.61,-663.0,355.0,838.61,-179.0,618.61,-399.0,-586.01
-26.0,-65.0,417.61,-598.0,338.0,820.61,-195.0,611.61,-404.0,-589.0
-127.0,-165.0,314.59,-424.0,339.0,818.59,80.0,609.59,-129.0,-314.0
-65.0,-103.0,373.59,-362.0,339.0,815.59,80.0,606.59,-129.0,-314.0
-24.0,-62.0,414.59,-326.0,339.0,815.59,75.0,606.59,-134.0,-319.0
-24.0,-62.0,411.58,-361.0,339.0,812.58,40.0,603.58,-169.0,-357.0
-24.0,-62.0,411.58,-361.0,339.0,812.58,40.0,603.58,-169.0,-357.0
-24.0,-63.0,411.58,-361.0,338.0,812.58,40.0,608.58,-164.0,-357.0
85.0,46.0,492.58,-252.0,338.0,784.58,40.0,570.58,-174.0,-358.99
-102.0,-141.0,297.56,-444.0,338.0,776.56,35.0,562.56,-179.0,-364.99
-126.0,-141.0,297.56,-439.0,213.0,651.56,-85.0,562.56,-174.0,-359.99
-127.0,-273.0,288.54,-400.0,82.0,643.54,-45.0,565.54,-123.0,-447.52
-128.0,-143.0,280.52,-401.0,213.0,636.52,-45.0,502.52,-179.0,-447.52
-235.0,395.0,166.49,-508.0,858.0,629.49,-45.0,541.49,-133.0,-448.52
-236.0,-381.0,163.47,-459.0,83.0,627.47,5.0,549.47,-73.0,-405.54
-135.0,-280.0,264.47,-223.0,83.0,627.47,140.0,549.47,62.0,-270.54
-136.0,407.0,261.47,-224.0,771.0,625.47,140.0,546.47,61.0,-276.57
-137.0,399.0,260.47,-225.0,764.0,625.47,140.0,465.47,-20.0,-262.52
-139.0,397.0,256.49,-227.0,764.0,623.49,140.0,463.49,-20.0,-284.6
-141.0,394.0,253.49,-229.0,763.0,622.49,140.0,462.49,-20.0,-285.6
-142.0,393.0,250.49,-235.0,763.0,620.49,135.0,460.49,-25.0,-290.61
-38.0,-262.0,247.49,-237.0,-114.0,395.49,-89.0,525.49,41.0,-298.63
-39.0,389.0,246.49,-243.0,538.0,395.49,-94.0,534.49,45.0,-303.63
-41.0,386.0,244.49,-250.0,537.0,395.49,-99.0,435.49,-59.0,-308.63
-42.0,384.0,241.49,-251.0,536.0,393.49,-99.0,523.49,31.0,-316.64
-43.0,383.0,239.49,-252.0,536.0,392.49,-99.0,522.49,31.0,-322.68
-44.0,299.0,235.49,-253.0,453.0,389.49,-99.0,186.49,-302.0,-330.7
-45.0,48.0,234.49,-254.0,203.0,389.49,-99.0,517.49,29.0,-486.49
-101.0,-8.0,172.47,-310.0,203.0,383.47,-99.0,511.47,29.0,-344.74
-102.0,-16.0,174.49,-316.0,196.0,386.49,-104.0,354.49,-136.0,-309.39
-105.0,-20.0,172.49,-324.0,195.0,387.49,-109.0,355.49,-141.0,-321.41
-112.0,-18.0,173.49,-328.0,389.0,580.49,79.0,355.49,-146.0,-328.0
-113.0,-19.0,171.49,-334.0,389.0,579.49,74.0,354.49,-151.0,-339.43
-113.0,-20.0,171.49,-334.0,388.0,579.49,74.0,354.49,-151.0,-340.44
-115.0,-22.0,170.49,-336.0,388.0,580.49,74.0,526.49,20.0,-348.45
-115.0,-22.0,170.49,-341.0,388.0,580.49,69.0,526.49,15.0,-359.47
-117.0,-24.0,168.49,-348.0,388.0,580.49,64.0,525.49,9.0,-366.48
-117.0,-31.0,168.49,-348.0,381.0,580.49,64.0,525.49,9.0,-374.51
-119.0,-33.0,166.49,-350.0,381.0,580.49,64.0,525.49,9.0,-374.51
-119.0,-34.0,230.44,-345.0,380.0,644.44,69.0,519.44,-56.0,-376.53
-114.0,-30.0,250.0,-406.0,364.0,644.0,-12.0,535.0,-121.0,-449.55
